'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
1.584,-1.663,-2.245,-0.582,1.954,-0.54,-1.414,-0.697,-0.69,-0.622,-0.829,-1.102,-1.139,-0.319,0.415,0.233
1.585,-1.669,-2.244,-0.576,1.956,-0.546,-1.41,-0.698,-0.693,-0.625,-0.834,-1.104,-1.141,-0.322,0.422,0.231
1.586,-1.675,-2.242,-0.568,1.958,-0.553,-1.405,-0.696,-0.692,-0.625,-0.833,-1.102,-1.141,-0.325,0.432,0.229
1.587,-1.665,-2.236,-0.571,1.95,-0.546,-1.403,-0.7,-0.691,-0.624,-0.833,-1.101,-1.141,-0.321,0.434,0.231
1.588,-1.661,-2.233,-0.573,1.946,-0.543,-1.403,-0.703,-0.694,-0.626,-0.835,-1.102,-1.14,-0.32,0.435,0.233
1.589,-1.655,-2.23,-0.575,1.942,-0.539,-1.402,-0.708,-0.692,-0.625,-0.835,-1.103,-1.137,-0.318,0.432,0.232
1.59,-1.653,-2.225,-0.572,1.94,-0.54,-1.399,-0.71,-0.689,-0.622,-0.835,-1.099,-1.137,-0.314,0.436,0.233
1.591,-1.655,-2.222,-0.568,1.938,-0.543,-1.395,-0.706,-0.691,-0.622,-0.836,-1.099,-1.137,-0.312,0.439,0.234
1.592,-1.659,-2.224,-0.566,1.941,-0.546,-1.395,-0.705,-0.692,-0.624,-0.84,-1.099,-1.137,-0.314,0.428,0.234
1.593,-1.665,-2.231,-0.566,1.948,-0.549,-1.398,-0.706,-0.688,-0.621,-0.838,-1.098,-1.137,-0.315,0.425,0.234
1.594,-1.662,-2.233,-0.572,1.948,-0.544,-1.403,-0.705,-0.686,-0.619,-0.833,-1.097,-1.135,-0.312,0.419,0.234
1.595,-1.664,-2.239,-0.575,1.952,-0.544,-1.407,-0.705,-0.688,-0.623,-0.832,-1.097,-1.134,-0.311,0.419,0.236
1.596,-1.659,-2.237,-0.579,1.948,-0.539,-1.409,-0.708,-0.689,-0.623,-0.832,-1.095,-1.135,-0.312,0.43,0.235
1.597,-1.656,-2.235,-0.579,1.946,-0.538,-1.407,-0.706,-0.69,-0.621,-0.829,-1.091,-1.133,-0.312,0.426,0.233
1.598,-1.659,-2.236,-0.577,1.947,-0.54,-1.407,-0.705,-0.688,-0.62,-0.829,-1.091,-1.131,-0.312,0.424,0.233
1.599,-1.657,-2.239,-0.582,1.948,-0.537,-1.411,-0.708,-0.688,-0.621,-0.827,-1.091,-1.131,-0.308,0.429,0.234
1.6,-1.662,-2.247,-0.585,1.954,-0.538,-1.416,-0.707,-0.689,-0.621,-0.823,-1.091,-1.131,-0.31,0.424,0.233
1.601,-1.665,-2.244,-0.58,1.955,-0.542,-1.412,-0.706,-0.687,-0.62,-0.821,-1.091,-1.131,-0.311,0.425,0.234
1.602,-1.666,-2.246,-0.58,1.956,-0.542,-1.413,-0.709,-0.691,-0.622,-0.822,-1.091,-1.131,-0.311,0.423,0.234
1.603,-1.665,-2.249,-0.583,1.957,-0.54,-1.416,-0.712,-0.691,-0.623,-0.824,-1.093,-1.132,-0.311,0.427,0.235
1.604,-1.658,-2.242,-0.584,1.95,-0.536,-1.413,-0.712,-0.688,-0.62,-0.823,-1.089,-1.129,-0.307,0.433,0.235
1.605,-1.655,-2.236,-0.582,1.946,-0.536,-1.409,-0.713,-0.689,-0.619,-0.824,-1.089,-1.129,-0.308,0.432,0.233
1.606,-1.66,-2.237,-0.577,1.948,-0.541,-1.407,-0.713,-0.69,-0.622,-0.827,-1.093,-1.132,-0.31,0.426,0.236
1.607,-1.662,-2.24,-0.578,1.951,-0.541,-1.409,-0.716,-0.692,-0.624,-0.829,-1.095,-1.133,-0.31,0.421,0.236
1.608,-1.659,-2.239,-0.581,1.949,-0.538,-1.41,-0.72,-0.694,-0.623,-0.831,-1.098,-1.135,-0.309,0.426,0.237
1.609,-1.659,-2.24,-0.582,1.95,-0.538,-1.411,-0.72,-0.692,-0.623,-0.832,-1.097,-1.136,-0.308,0.428,0.237
1.61,-1.667,-2.244,-0.577,1.955,-0.544,-1.41,-0.719,-0.691,-0.624,-0.836,-1.097,-1.135,-0.309,0.424,0.237
1.611,-1.67,-2.245,-0.575,1.958,-0.547,-1.41,-0.717,-0.692,-0.625,-0.837,-1.098,-1.135,-0.308,0.423,0.238
1.612,-1.667,-2.244,-0.577,1.954,-0.544,-1.41,-0.721,-0.689,-0.623,-0.837,-1.099,-1.136,-0.308,0.427,0.238
1.613,-1.671,-2.244,-0.574,1.958,-0.548,-1.409,-0.722,-0.689,-0.62,-0.835,-1.099,-1.135,-0.309,0.43,0.237
1.614,-1.674,-2.249,-0.575,1.962,-0.549,-1.412,-0.718,-0.69,-0.619,-0.831,-1.101,-1.137,-0.31,0.429,0.237
1.615,-1.669,-2.249,-0.582,1.959,-0.543,-1.415,-0.721,-0.689,-0.619,-0.83,-1.102,-1.137,-0.309,0.425,0.238
1.616,-1.663,-2.244,-0.582,1.954,-0.54,-1.413,-0.723,-0.692,-0.623,-0.831,-1.103,-1.138,-0.307,0.431,0.238
1.617,-1.665,-2.24,-0.575,1.952,-0.544,-1.407,-0.719,-0.692,-0.623,-0.832,-1.104,-1.139,-0.308,0.44,0.236
1.618,-1.675,-2.245,-0.571,1.96,-0.551,-1.407,-0.719,-0.693,-0.625,-0.831,-1.105,-1.14,-0.309,0.43,0.237
1.619,-1.671,-2.244,-0.573,1.957,-0.548,-1.408,-0.724,-0.692,-0.625,-0.829,-1.105,-1.139,-0.307,0.424,0.24
1.62,-1.667,-2.24,-0.574,1.954,-0.545,-1.407,-0.721,-0.688,-0.622,-0.825,-1.103,-1.137,-0.309,0.427,0.238
1.621,-1.671,-2.246,-0.575,1.958,-0.548,-1.411,-0.72,-0.688,-0.622,-0.823,-1.103,-1.139,-0.309,0.429,0.238
1.622,-1.665,-2.244,-0.58,1.954,-0.542,-1.411,-0.72,-0.683,-0.618,-0.818,-1.099,-1.136,-0.305,0.438,0.237
1.623,-1.665,-2.243,-0.578,1.954,-0.543,-1.411,-0.716,-0.683,-0.619,-0.818,-1.099,-1.135,-0.305,0.439,0.237
1.624,-1.669,-2.244,-0.576,1.956,-0.545,-1.41,-0.716,-0.688,-0.621,-0.821,-1.102,-1.137,-0.308,0.435,0.239
1.625,-1.661,-2.24,-0.579,1.95,-0.54,-1.409,-0.717,-0.685,-0.619,-0.821,-1.1,-1.137,-0.308,0.439,0.236
1.626,-1.66,-2.24,-0.58,1.95,-0.539,-1.41,-0.716,-0.683,-0.619,-0.822,-1.099,-1.136,-0.308,0.439,0.234
1.627,-1.659,-2.24,-0.581,1.95,-0.539,-1.41,-0.716,-0.683,-0.616,-0.821,-1.097,-1.135,-0.308,0.434,0.235
1.628,-1.657,-2.236,-0.578,1.947,-0.539,-1.407,-0.717,-0.682,-0.616,-0.822,-1.095,-1.135,-0.309,0.435,0.235
1.629,-1.658,-2.236,-0.579,1.948,-0.539,-1.407,-0.719,-0.683,-0.614,-0.825,-1.096,-1.135,-0.308,0.438,0.236
1.63,-1.651,-2.233,-0.583,1.942,-0.533,-1.407,-0.721,-0.685,-0.613,-0.826,-1.094,-1.134,-0.304,0.436,0.237
1.631,-1.653,-2.236,-0.583,1.944,-0.534,-1.409,-0.72,-0.683,-0.612,-0.827,-1.093,-1.134,-0.303,0.441,0.236
1.632,-1.659,-2.244,-0.586,1.952,-0.536,-1.415,-0.72,-0.681,-0.61,-0.826,-1.091,-1.131,-0.302,0.441,0.236
1.633,-1.653,-2.243,-0.59,1.948,-0.531,-1.416,-0.721,-0.68,-0.609,-0.824,-1.09,-1.131,-0.3,0.436,0.238
1.634,-1.651,-2.239,-0.588,1.946,-0.532,-1.413,-0.719,-0.678,-0.609,-0.822,-1.09,-1.129,-0.299,0.441,0.237
1.635,-1.647,-2.241,-0.594,1.944,-0.526,-1.417,-0.722,-0.682,-0.612,-0.823,-1.091,-1.129,-0.298,0.442,0.236
1.636,-1.65,-2.246,-0.596,1.948,-0.526,-1.421,-0.727,-0.683,-0.614,-0.822,-1.093,-1.131,-0.298,0.43,0.236
1.637,-1.661,-2.251,-0.589,1.956,-0.536,-1.42,-0.723,-0.682,-0.612,-0.82,-1.093,-1.131,-0.298,0.423,0.238
1.638,-1.669,-2.253,-0.584,1.961,-0.542,-1.419,-0.719,-0.681,-0.612,-0.821,-1.095,-1.133,-0.302,0.425,0.237
1.639,-1.664,-2.25,-0.586,1.957,-0.538,-1.418,-0.722,-0.678,-0.61,-0.818,-1.093,-1.13,-0.299,0.425,0.237
1.64,-1.667,-2.258,-0.591,1.962,-0.537,-1.425,-0.726,-0.682,-0.615,-0.82,-1.097,-1.133,-0.299,0.423,0.239
1.641,-1.679,-2.265,-0.587,1.972,-0.545,-1.426,-0.725,-0.683,-0.617,-0.822,-1.101,-1.137,-0.303,0.428,0.237
1.642,-1.678,-2.264,-0.586,1.972,-0.545,-1.425,-0.725,-0.68,-0.614,-0.82,-1.099,-1.135,-0.301,0.44,0.238
1.643,-1.67,-2.264,-0.594,1.967,-0.537,-1.429,-0.725,-0.683,-0.615,-0.822,-1.099,-1.135,-0.302,0.436,0.238
1.644,-1.668,-2.264,-0.596,1.966,-0.535,-1.43,-0.724,-0.682,-0.615,-0.823,-1.099,-1.137,-0.301,0.429,0.236
1.645,-1.678,-2.27,-0.592,1.974,-0.542,-1.431,-0.73,-0.682,-0.615,-0.822,-1.099,-1.141,-0.303,0.427,0.236
1.646,-1.679,-2.269,-0.59,1.974,-0.544,-1.429,-0.729,-0.683,-0.614,-0.822,-1.099,-1.141,-0.304,0.419,0.234
1.647,-1.675,-2.265,-0.591,1.97,-0.542,-1.427,-0.73,-0.68,-0.613,-0.821,-1.096,-1.139,-0.302,0.422,0.234
1.648,-1.677,-2.263,-0.587,1.97,-0.544,-1.425,-0.732,-0.679,-0.614,-0.821,-1.095,-1.141,-0.302,0.435,0.233
1.649,-1.678,-2.26,-0.582,1.969,-0.548,-1.421,-0.725,-0.68,-0.614,-0.822,-1.094,-1.139,-0.303,0.432,0.23
1.65,-1.668,-2.257,-0.589,1.962,-0.539,-1.423,-0.722,-0.679,-0.61,-0.82,-1.091,-1.135,-0.3,0.427,0.231
1.651,-1.669,-2.26,-0.592,1.964,-0.537,-1.427,-0.725,-0.675,-0.608,-0.82,-1.09,-1.133,-0.299,0.423,0.232
1.652,-1.679,-2.269,-0.59,1.974,-0.544,-1.429,-0.725,-0.676,-0.61,-0.823,-1.091,-1.136,-0.301,0.416,0.233
1.653,-1.672,-2.268,-0.597,1.97,-0.537,-1.433,-0.725,-0.674,-0.608,-0.82,-1.089,-1.133,-0.299,0.417,0.232
1.654,-1.665,-2.264,-0.6,1.964,-0.532,-1.431,-0.725,-0.672,-0.603,-0.815,-1.087,-1.131,-0.297,0.421,0.23
1.655,-1.671,-2.268,-0.598,1.97,-0.536,-1.433,-0.722,-0.672,-0.603,-0.815,-1.088,-1.132,-0.298,0.42,0.231
1.656,-1.673,-2.273,-0.601,1.974,-0.535,-1.438,-0.722,-0.674,-0.603,-0.817,-1.089,-1.131,-0.3,0.414,0.232
1.657,-1.672,-2.272,-0.6,1.972,-0.535,-1.436,-0.723,-0.672,-0.602,-0.815,-1.091,-1.131,-0.299,0.416,0.233
1.658,-1.673,-2.271,-0.598,1.972,-0.537,-1.435,-0.723,-0.672,-0.604,-0.814,-1.091,-1.132,-0.299,0.412,0.232
1.659,-1.674,-2.272,-0.598,1.972,-0.537,-1.435,-0.723,-0.674,-0.606,-0.814,-1.092,-1.135,-0.3,0.407,0.232
1.66,-1.675,-2.271,-0.595,1.973,-0.54,-1.433,-0.722,-0.672,-0.605,-0.81,-1.093,-1.135,-0.3,0.412,0.232
1.661,-1.674,-2.276,-0.602,1.974,-0.536,-1.438,-0.726,-0.678,-0.61,-0.812,-1.097,-1.137,-0.301,0.41,0.232
1.662,-1.676,-2.277,-0.601,1.976,-0.537,-1.439,-0.725,-0.677,-0.612,-0.812,-1.098,-1.138,-0.301,0.406,0.233
1.663,-1.682,-2.277,-0.596,1.98,-0.543,-1.437,-0.724,-0.676,-0.611,-0.814,-1.097,-1.138,-0.304,0.41,0.234
1.664,-1.684,-2.281,-0.598,1.983,-0.543,-1.44,-0.726,-0.681,-0.615,-0.819,-1.101,-1.142,-0.307,0.411,0.233
1.665,-1.678,-2.276,-0.599,1.978,-0.539,-1.438,-0.724,-0.677,-0.611,-0.815,-1.099,-1.141,-0.305,0.409,0.231
1.666,-1.677,-2.277,-0.599,1.978,-0.539,-1.438,-0.725,-0.675,-0.611,-0.814,-1.099,-1.139,-0.305,0.412,0.233
1.667,-1.685,-2.283,-0.598,1.984,-0.543,-1.44,-0.725,-0.679,-0.614,-0.818,-1.103,-1.142,-0.307,0.406,0.233
1.668,-1.69,-2.286,-0.596,1.988,-0.546,-1.441,-0.725,-0.682,-0.618,-0.82,-1.107,-1.145,-0.308,0.4,0.236
1.669,-1.694,-2.287,-0.593,1.99,-0.551,-1.44,-0.724,-0.679,-0.616,-0.821,-1.109,-1.145,-0.309,0.407,0.235
1.67,-1.69,-2.285,-0.595,1.988,-0.546,-1.44,-0.726,-0.68,-0.618,-0.825,-1.111,-1.147,-0.307,0.41,0.236
1.671,-1.687,-2.284,-0.597,1.985,-0.544,-1.44,-0.728,-0.683,-0.62,-0.829,-1.113,-1.149,-0.307,0.408,0.238
1.672,-1.689,-2.287,-0.598,1.988,-0.545,-1.442,-0.724,-0.678,-0.613,-0.826,-1.111,-1.148,-0.308,0.409,0.237
1.673,-1.692,-2.29,-0.598,1.991,-0.546,-1.444,-0.722,-0.677,-0.615,-0.826,-1.113,-1.149,-0.31,0.403,0.238
1.674,-1.702,-2.293,-0.592,1.998,-0.555,-1.442,-0.72,-0.678,-0.617,-0.827,-1.114,-1.15,-0.314,0.406,0.236
1.675,-1.698,-2.292,-0.593,1.995,-0.552,-1.442,-0.724,-0.68,-0.617,-0.825,-1.114,-1.152,-0.312,0.415,0.235
1.676,-1.685,-2.281,-0.597,1.984,-0.543,-1.439,-0.726,-0.681,-0.618,-0.825,-1.115,-1.153,-0.312,0.409,0.235
1.677,-1.689,-2.286,-0.597,1.988,-0.545,-1.442,-0.725,-0.685,-0.619,-0.826,-1.113,-1.153,-0.311,0.4,0.235
1.678,-1.688,-2.284,-0.597,1.986,-0.545,-1.44,-0.725,-0.683,-0.618,-0.825,-1.111,-1.151,-0.309,0.405,0.236
1.679,-1.68,-2.28,-0.601,1.98,-0.539,-1.44,-0.725,-0.68,-0.618,-0.823,-1.109,-1.149,-0.307,0.413,0.235
1.68,-1.689,-2.288,-0.6,1.988,-0.544,-1.444,-0.729,-0.686,-0.621,-0.823,-1.111,-1.151,-0.306,0.406,0.237
1.681,-1.694,-2.288,-0.595,1.992,-0.549,-1.441,-0.728,-0.687,-0.623,-0.823,-1.113,-1.152,-0.307,0.404,0.238
1.682,-1.7,-2.29,-0.591,1.995,-0.554,-1.44,-0.724,-0.686,-0.621,-0.822,-1.111,-1.151,-0.311,0.405,0.237
1.683,-1.692,-2.289,-0.597,1.991,-0.547,-1.444,-0.726,-0.688,-0.622,-0.824,-1.113,-1.153,-0.31,0.403,0.237
1.684,-1.692,-2.291,-0.599,1.991,-0.546,-1.444,-0.725,-0.688,-0.622,-0.825,-1.114,-1.154,-0.31,0.403,0.236
1.685,-1.704,-2.295,-0.592,1.999,-0.555,-1.444,-0.722,-0.687,-0.62,-0.824,-1.113,-1.153,-0.311,0.399,0.236
1.686,-1.693,-2.293,-0.6,1.993,-0.546,-1.446,-0.727,-0.686,-0.621,-0.825,-1.115,-1.153,-0.309,0.402,0.237
1.687,-1.7,-2.3,-0.6,2,-0.549,-1.45,-0.726,-0.684,-0.622,-0.827,-1.116,-1.155,-0.31,0.408,0.239
1.688,-1.71,-2.304,-0.594,2.007,-0.557,-1.448,-0.721,-0.686,-0.623,-0.828,-1.117,-1.155,-0.311,0.413,0.238
1.689,-1.711,-2.304,-0.593,2.007,-0.558,-1.448,-0.724,-0.691,-0.625,-0.833,-1.119,-1.157,-0.312,0.407,0.239
1.69,-1.704,-2.301,-0.597,2.002,-0.553,-1.449,-0.728,-0.692,-0.628,-0.838,-1.119,-1.157,-0.311,0.403,0.239
1.691,-1.69,-2.293,-0.603,1.992,-0.543,-1.448,-0.73,-0.69,-0.626,-0.839,-1.119,-1.157,-0.311,0.401,0.239
1.692,-1.708,-2.304,-0.596,2.006,-0.556,-1.45,-0.729,-0.693,-0.63,-0.842,-1.123,-1.161,-0.314,0.399,0.24
1.693,-1.712,-2.31,-0.598,2.011,-0.556,-1.454,-0.726,-0.692,-0.631,-0.84,-1.123,-1.162,-0.315,0.402,0.237
1.694,-1.696,-2.303,-0.607,1.999,-0.544,-1.454,-0.722,-0.689,-0.627,-0.834,-1.12,-1.159,-0.314,0.4,0.236
1.695,-1.705,-2.308,-0.603,2.006,-0.55,-1.456,-0.723,-0.693,-0.629,-0.834,-1.119,-1.161,-0.312,0.398,0.239
1.696,-1.702,-2.307,-0.605,2.005,-0.548,-1.456,-0.729,-0.692,-0.627,-0.831,-1.119,-1.16,-0.311,0.395,0.239
1.697,-1.702,-2.307,-0.605,2.005,-0.548,-1.456,-0.725,-0.687,-0.624,-0.827,-1.117,-1.159,-0.311,0.397,0.236
1.698,-1.717,-2.317,-0.601,2.017,-0.557,-1.46,-0.722,-0.693,-0.629,-0.83,-1.121,-1.163,-0.316,0.398,0.234
1.699,-1.716,-2.32,-0.604,2.018,-0.556,-1.462,-0.722,-0.695,-0.631,-0.831,-1.124,-1.165,-0.318,0.385,0.236
1.7,-1.72,-2.322,-0.602,2.021,-0.559,-1.462,-0.719,-0.694,-0.629,-0.829,-1.123,-1.165,-0.318,0.385,0.235
1.701,-1.733,-2.334,-0.601,2.033,-0.566,-1.467,-0.721,-0.696,-0.63,-0.828,-1.123,-1.164,-0.319,0.387,0.235
1.702,-1.724,-2.33,-0.607,2.027,-0.558,-1.468,-0.726,-0.696,-0.631,-0.827,-1.125,-1.163,-0.317,0.395,0.236
1.703,-1.708,-2.317,-0.608,2.013,-0.55,-1.462,-0.724,-0.695,-0.629,-0.826,-1.123,-1.162,-0.317,0.396,0.234
1.704,-1.714,-2.319,-0.606,2.017,-0.553,-1.462,-0.723,-0.69,-0.63,-0.828,-1.122,-1.163,-0.321,0.387,0.234
1.705,-1.712,-2.321,-0.609,2.017,-0.551,-1.465,-0.726,-0.694,-0.631,-0.831,-1.122,-1.163,-0.32,0.398,0.236
1.706,-1.702,-2.314,-0.612,2.009,-0.544,-1.463,-0.727,-0.696,-0.629,-0.831,-1.12,-1.159,-0.316,0.398,0.238
1.707,-1.707,-2.316,-0.61,2.011,-0.548,-1.463,-0.727,-0.69,-0.629,-0.834,-1.123,-1.161,-0.32,0.397,0.238
1.708,-1.726,-2.325,-0.6,2.026,-0.562,-1.463,-0.725,-0.696,-0.635,-0.838,-1.127,-1.167,-0.325,0.394,0.238
1.709,-1.727,-2.325,-0.599,2.026,-0.564,-1.462,-0.728,-0.696,-0.635,-0.84,-1.127,-1.165,-0.322,0.395,0.24
1.71,-1.71,-2.317,-0.606,2.014,-0.552,-1.461,-0.729,-0.691,-0.632,-0.838,-1.123,-1.162,-0.316,0.396,0.241
1.711,-1.704,-2.313,-0.609,2.01,-0.547,-1.462,-0.729,-0.694,-0.634,-0.841,-1.125,-1.162,-0.314,0.396,0.244
1.712,-1.709,-2.316,-0.607,2.013,-0.55,-1.462,-0.732,-0.698,-0.637,-0.845,-1.127,-1.163,-0.315,0.404,0.244
1.713,-1.708,-2.313,-0.605,2.01,-0.551,-1.458,-0.728,-0.694,-0.635,-0.841,-1.125,-1.163,-0.314,0.404,0.243
1.714,-1.718,-2.316,-0.598,2.017,-0.559,-1.457,-0.726,-0.691,-0.631,-0.837,-1.126,-1.163,-0.315,0.405,0.243
1.715,-1.72,-2.32,-0.599,2.02,-0.56,-1.459,-0.729,-0.696,-0.637,-0.84,-1.129,-1.165,-0.316,0.403,0.244
1.716,-1.714,-2.318,-0.604,2.016,-0.554,-1.462,-0.733,-0.699,-0.642,-0.843,-1.135,-1.169,-0.315,0.412,0.246
1.717,-1.723,-2.32,-0.596,2.022,-0.563,-1.458,-0.732,-0.702,-0.639,-0.841,-1.135,-1.17,-0.316,0.416,0.243
1.718,-1.718,-2.314,-0.597,2.016,-0.56,-1.456,-0.732,-0.7,-0.635,-0.836,-1.132,-1.169,-0.314,0.405,0.242
1.719,-1.714,-2.314,-0.601,2.014,-0.555,-1.458,-0.732,-0.694,-0.633,-0.833,-1.133,-1.169,-0.311,0.402,0.242
1.72,-1.72,-2.319,-0.599,2.019,-0.56,-1.459,-0.73,-0.7,-0.636,-0.835,-1.135,-1.171,-0.313,0.404,0.243
1.721,-1.715,-2.315,-0.6,2.015,-0.557,-1.458,-0.732,-0.702,-0.637,-0.832,-1.133,-1.172,-0.313,0.406,0.243
1.722,-1.714,-2.314,-0.602,2.014,-0.555,-1.458,-0.735,-0.697,-0.633,-0.828,-1.133,-1.171,-0.309,0.414,0.242
1.723,-1.71,-2.314,-0.604,2.013,-0.552,-1.46,-0.736,-0.699,-0.635,-0.829,-1.135,-1.169,-0.307,0.413,0.242
1.724,-1.716,-2.314,-0.599,2.015,-0.558,-1.456,-0.733,-0.699,-0.637,-0.829,-1.135,-1.171,-0.309,0.409,0.243
1.725,-1.727,-2.317,-0.59,2.022,-0.568,-1.454,-0.736,-0.699,-0.64,-0.832,-1.133,-1.171,-0.311,0.409,0.243
1.726,-1.73,-2.317,-0.588,2.023,-0.571,-1.452,-0.734,-0.695,-0.638,-0.832,-1.135,-1.171,-0.311,0.406,0.242
1.727,-1.724,-2.318,-0.594,2.022,-0.565,-1.456,-0.732,-0.701,-0.643,-0.837,-1.138,-1.173,-0.312,0.406,0.243
1.728,-1.72,-2.318,-0.599,2.019,-0.559,-1.458,-0.739,-0.705,-0.645,-0.84,-1.138,-1.171,-0.308,0.41,0.244
1.729,-1.724,-2.317,-0.593,2.02,-0.565,-1.454,-0.739,-0.698,-0.644,-0.842,-1.142,-1.175,-0.311,0.416,0.245
1.73,-1.725,-2.312,-0.588,2.019,-0.569,-1.45,-0.741,-0.703,-0.649,-0.847,-1.145,-1.177,-0.312,0.407,0.246
1.731,-1.72,-2.308,-0.587,2.014,-0.566,-1.448,-0.741,-0.705,-0.646,-0.848,-1.141,-1.175,-0.309,0.404,0.247
1.732,-1.72,-2.309,-0.59,2.014,-0.565,-1.449,-0.74,-0.705,-0.646,-0.852,-1.144,-1.175,-0.311,0.41,0.247
1.733,-1.722,-2.316,-0.593,2.019,-0.564,-1.454,-0.742,-0.706,-0.648,-0.852,-1.147,-1.177,-0.31,0.403,0.25
1.734,-1.728,-2.319,-0.591,2.023,-0.568,-1.456,-0.741,-0.702,-0.646,-0.847,-1.147,-1.176,-0.307,0.408,0.251
1.735,-1.735,-2.314,-0.58,2.025,-0.577,-1.448,-0.734,-0.701,-0.646,-0.843,-1.145,-1.173,-0.311,0.411,0.247
1.736,-1.722,-2.308,-0.585,2.014,-0.568,-1.446,-0.735,-0.701,-0.642,-0.841,-1.141,-1.17,-0.311,0.408,0.246
1.737,-1.723,-2.311,-0.588,2.017,-0.567,-1.45,-0.738,-0.703,-0.646,-0.843,-1.143,-1.175,-0.311,0.408,0.246
1.738,-1.725,-2.311,-0.586,2.018,-0.57,-1.448,-0.737,-0.703,-0.649,-0.843,-1.143,-1.174,-0.313,0.404,0.248
1.739,-1.714,-2.306,-0.592,2.01,-0.561,-1.448,-0.738,-0.695,-0.643,-0.837,-1.141,-1.171,-0.309,0.413,0.247
1.74,-1.728,-2.314,-0.586,2.022,-0.571,-1.45,-0.734,-0.706,-0.651,-0.843,-1.146,-1.176,-0.315,0.41,0.249
1.741,-1.728,-2.313,-0.586,2.021,-0.57,-1.45,-0.74,-0.708,-0.652,-0.84,-1.145,-1.175,-0.313,0.407,0.247
1.742,-1.724,-2.311,-0.588,2.018,-0.568,-1.45,-0.743,-0.699,-0.645,-0.835,-1.143,-1.173,-0.31,0.41,0.244
1.743,-1.725,-2.314,-0.589,2.019,-0.568,-1.452,-0.74,-0.706,-0.652,-0.842,-1.145,-1.177,-0.315,0.406,0.246
1.744,-1.726,-2.316,-0.591,2.021,-0.567,-1.453,-0.739,-0.702,-0.649,-0.842,-1.145,-1.176,-0.314,0.396,0.245
1.745,-1.738,-2.325,-0.587,2.031,-0.575,-1.456,-0.738,-0.705,-0.65,-0.844,-1.145,-1.175,-0.315,0.404,0.245
1.746,-1.74,-2.329,-0.589,2.034,-0.575,-1.458,-0.742,-0.709,-0.654,-0.848,-1.149,-1.177,-0.316,0.409,0.248
1.747,-1.73,-2.321,-0.591,2.026,-0.569,-1.456,-0.741,-0.706,-0.65,-0.845,-1.145,-1.173,-0.314,0.4,0.249
1.748,-1.73,-2.317,-0.588,2.023,-0.571,-1.452,-0.74,-0.704,-0.651,-0.845,-1.142,-1.173,-0.315,0.407,0.249
1.749,-1.734,-2.318,-0.585,2.026,-0.574,-1.452,-0.744,-0.706,-0.653,-0.85,-1.143,-1.175,-0.315,0.409,0.251
1.75,-1.73,-2.316,-0.586,2.022,-0.572,-1.45,-0.743,-0.71,-0.654,-0.855,-1.147,-1.177,-0.316,0.412,0.25
1.751,-1.73,-2.312,-0.582,2.021,-0.573,-1.447,-0.739,-0.703,-0.652,-0.853,-1.145,-1.175,-0.317,0.414,0.25
1.752,-1.724,-2.309,-0.586,2.017,-0.569,-1.448,-0.741,-0.704,-0.65,-0.854,-1.143,-1.173,-0.312,0.408,0.251
1.753,-1.72,-2.308,-0.589,2.014,-0.565,-1.448,-0.743,-0.711,-0.654,-0.856,-1.146,-1.173,-0.311,0.413,0.253
1.754,-1.726,-2.308,-0.583,2.017,-0.571,-1.446,-0.742,-0.706,-0.652,-0.852,-1.143,-1.173,-0.311,0.416,0.255
1.755,-1.726,-2.307,-0.582,2.017,-0.572,-1.444,-0.745,-0.704,-0.651,-0.852,-1.143,-1.173,-0.309,0.417,0.253
1.756,-1.736,-2.311,-0.575,2.023,-0.58,-1.443,-0.742,-0.71,-0.654,-0.853,-1.145,-1.175,-0.31,0.42,0.255
1.757,-1.742,-2.313,-0.571,2.027,-0.585,-1.442,-0.74,-0.708,-0.654,-0.85,-1.145,-1.174,-0.311,0.417,0.254
1.758,-1.736,-2.308,-0.572,2.022,-0.582,-1.44,-0.745,-0.711,-0.654,-0.851,-1.145,-1.175,-0.309,0.412,0.255
1.759,-1.736,-2.305,-0.569,2.021,-0.583,-1.438,-0.744,-0.713,-0.655,-0.847,-1.147,-1.177,-0.311,0.413,0.254
1.76,-1.737,-2.309,-0.572,2.023,-0.582,-1.44,-0.747,-0.708,-0.655,-0.844,-1.147,-1.179,-0.311,0.415,0.253
1.761,-1.736,-2.312,-0.575,2.024,-0.581,-1.443,-0.745,-0.709,-0.653,-0.842,-1.147,-1.179,-0.309,0.414,0.254
1.762,-1.736,-2.309,-0.574,2.022,-0.581,-1.442,-0.741,-0.707,-0.653,-0.841,-1.146,-1.177,-0.311,0.408,0.254
1.763,-1.736,-2.311,-0.575,2.023,-0.58,-1.443,-0.743,-0.711,-0.656,-0.844,-1.147,-1.179,-0.311,0.406,0.258
1.764,-1.739,-2.316,-0.578,2.028,-0.581,-1.447,-0.742,-0.716,-0.656,-0.845,-1.147,-1.178,-0.311,0.404,0.262
1.765,-1.747,-2.324,-0.577,2.035,-0.585,-1.45,-0.739,-0.705,-0.65,-0.843,-1.144,-1.179,-0.316,0.41,0.261
1.766,-1.734,-2.322,-0.589,2.028,-0.573,-1.456,-0.738,-0.703,-0.649,-0.839,-1.147,-1.177,-0.314,0.417,0.265
