'Elapsed time','i','ii','iii','avr','avl','avf','v1','v2','v3','v4','v5','v6','vx','vy','vz'
'0:00.022',-1.143,-6.056,-4.912,3.599,1.885,-5.484,2.834,2.668,2.833,2.399,2.32,2.124,0.336,-3.145,-0.265
'0:00.023',-1.145,-6.057,-4.912,3.6,1.883,-5.484,2.834,2.674,2.841,2.407,2.325,2.127,0.34,-3.142,-0.271
'0:00.024',-1.139,-6.058,-4.918,3.599,1.889,-5.487,2.834,2.679,2.849,2.416,2.332,2.13,0.347,-3.143,-0.276
'0:00.025',-1.139,-6.058,-4.918,3.599,1.889,-5.487,2.835,2.682,2.856,2.421,2.337,2.131,0.351,-3.138,-0.274
'0:00.026',-1.135,-6.053,-4.917,3.595,1.891,-5.484,2.832,2.685,2.862,2.427,2.342,2.134,0.355,-3.131,-0.278
'0:00.027',-1.127,-6.05,-4.923,3.588,1.897,-5.486,2.833,2.689,2.87,2.436,2.351,2.137,0.36,-3.131,-0.284
'0:00.028',-1.121,-6.046,-4.925,3.583,1.901,-5.485,2.83,2.692,2.876,2.442,2.355,2.14,0.367,-3.135,-0.286
'0:00.029',-1.113,-6.043,-4.93,3.578,1.909,-5.487,2.827,2.693,2.881,2.446,2.357,2.143,0.371,-3.139,-0.285
'0:00.030',-1.115,-6.043,-4.928,3.579,1.907,-5.486,2.83,2.702,2.89,2.455,2.365,2.147,0.373,-3.135,-0.287
'0:00.031',-1.113,-6.035,-4.921,3.574,1.904,-5.478,2.837,2.713,2.903,2.467,2.374,2.151,0.375,-3.127,-0.294
'0:00.032',-1.107,-6.029,-4.921,3.568,1.907,-5.475,2.84,2.721,2.914,2.477,2.381,2.155,0.377,-3.126,-0.301
'0:00.033',-1.109,-6.03,-4.922,3.57,1.907,-5.476,2.839,2.725,2.917,2.482,2.384,2.153,0.379,-3.123,-0.302
'0:00.034',-1.105,-6.027,-4.922,3.566,1.909,-5.474,2.834,2.727,2.917,2.483,2.382,2.152,0.381,-3.12,-0.303
'0:00.035',-1.103,-6.026,-4.922,3.565,1.909,-5.473,2.832,2.727,2.92,2.486,2.385,2.154,0.383,-3.119,-0.3
'0:00.036',-1.103,-6.026,-4.922,3.564,1.909,-5.473,2.833,2.731,2.925,2.49,2.388,2.155,0.386,-3.122,-0.304
'0:00.037',-1.109,-6.027,-4.918,3.567,1.904,-5.471,2.834,2.737,2.931,2.494,2.39,2.159,0.39,-3.131,-0.31
'0:00.038',-1.103,-6.012,-4.909,3.558,1.903,-5.46,2.834,2.74,2.936,2.501,2.398,2.164,0.395,-3.124,-0.308
'0:00.039',-1.087,-6.005,-4.917,3.546,1.914,-5.46,2.828,2.737,2.938,2.506,2.405,2.17,0.403,-3.112,-0.309
'0:00.040',-1.085,-6.011,-4.925,3.548,1.919,-5.468,2.825,2.737,2.938,2.507,2.406,2.171,0.408,-3.119,-0.314
'0:00.041',-1.078,-6.008,-4.93,3.543,1.926,-5.468,2.826,2.739,2.939,2.51,2.41,2.174,0.411,-3.116,-0.315
'0:00.042',-1.081,-6.013,-4.931,3.546,1.925,-5.471,2.828,2.74,2.942,2.515,2.414,2.177,0.413,-3.116,-0.317
'0:00.043',-1.093,-6.019,-4.926,3.555,1.917,-5.473,2.833,2.748,2.951,2.525,2.42,2.18,0.414,-3.128,-0.319
'0:00.044',-1.085,-6.013,-4.929,3.549,1.922,-5.471,2.837,2.756,2.959,2.535,2.429,2.187,0.422,-3.119,-0.319
'0:00.045',-1.075,-6.01,-4.934,3.542,1.929,-5.471,2.841,2.764,2.968,2.546,2.441,2.195,0.43,-3.112,-0.326
'0:00.046',-1.074,-6.013,-4.939,3.543,1.932,-5.476,2.839,2.766,2.973,2.55,2.445,2.193,0.431,-3.119,-0.328
'0:00.047',-1.065,-6.01,-4.944,3.537,1.94,-5.477,2.836,2.766,2.973,2.554,2.447,2.196,0.436,-3.122,-0.328
'0:00.048',-1.063,-6.002,-4.938,3.532,1.937,-5.47,2.837,2.771,2.979,2.559,2.454,2.202,0.442,-3.108,-0.324
'0:00.049',-1.065,-5.997,-4.931,3.531,1.933,-5.463,2.836,2.773,2.983,2.561,2.456,2.203,0.444,-3.1,-0.33
'0:00.050',-1.065,-5.997,-4.931,3.53,1.933,-5.464,2.837,2.775,2.985,2.563,2.458,2.204,0.448,-3.106,-0.336
'0:00.051',-1.065,-6,-4.934,3.532,1.935,-5.466,2.833,2.771,2.985,2.564,2.461,2.207,0.45,-3.104,-0.33
'0:00.052',-1.058,-6.002,-4.942,3.53,1.942,-5.472,2.829,2.768,2.984,2.567,2.464,2.212,0.456,-3.105,-0.324
'0:00.053',-1.056,-6,-4.943,3.528,1.943,-5.471,2.825,2.762,2.983,2.568,2.466,2.213,0.459,-3.107,-0.326
'0:00.054',-1.056,-6.002,-4.944,3.529,1.944,-5.473,2.823,2.761,2.982,2.568,2.467,2.214,0.459,-3.111,-0.338
'0:00.055',-1.053,-6.003,-4.949,3.528,1.948,-5.476,2.822,2.766,2.983,2.57,2.471,2.216,0.461,-3.111,-0.337
'0:00.056',-1.063,-5.994,-4.93,3.529,1.933,-5.462,2.824,2.772,2.989,2.576,2.474,2.22,0.46,-3.103,-0.335
'0:00.057',-1.063,-5.992,-4.928,3.527,1.932,-5.46,2.824,2.772,2.992,2.582,2.477,2.224,0.464,-3.1,-0.332
'0:00.058',-1.048,-5.997,-4.947,3.522,1.949,-5.471,2.817,2.765,2.986,2.576,2.476,2.227,0.469,-3.108,-0.331
'0:00.059',-1.048,-5.992,-4.943,3.521,1.947,-5.468,2.817,2.768,2.987,2.578,2.478,2.23,0.47,-3.102,-0.333
'0:00.060',-1.046,-5.988,-4.942,3.517,1.948,-5.465,2.814,2.767,2.989,2.58,2.481,2.231,0.473,-3.103,-0.332
'0:00.061',-1.044,-5.989,-4.944,3.517,1.95,-5.466,2.812,2.768,2.989,2.582,2.482,2.232,0.472,-3.107,-0.333
'0:00.062',-1.044,-5.987,-4.942,3.515,1.949,-5.465,2.815,2.77,2.991,2.584,2.486,2.234,0.473,-3.103,-0.332
'0:00.063',-1.039,-5.979,-4.94,3.509,1.95,-5.459,2.814,2.767,2.989,2.583,2.487,2.236,0.477,-3.097,-0.334
'0:00.064',-1.045,-5.979,-4.934,3.512,1.944,-5.457,2.816,2.766,2.987,2.581,2.485,2.233,0.473,-3.093,-0.333
'0:00.065',-1.045,-5.981,-4.936,3.514,1.946,-5.458,2.812,2.758,2.981,2.575,2.482,2.232,0.471,-3.088,-0.33
'0:00.066',-1.034,-5.974,-4.939,3.505,1.952,-5.457,2.806,2.749,2.971,2.569,2.478,2.231,0.474,-3.087,-0.327
'0:00.067',-1.032,-5.973,-4.941,3.502,1.954,-5.457,2.804,2.748,2.969,2.566,2.479,2.231,0.476,-3.093,-0.324
'0:00.068',-1.03,-5.971,-4.94,3.5,1.955,-5.455,2.803,2.748,2.969,2.568,2.484,2.236,0.477,-3.09,-0.326
'0:00.069',-1.03,-5.976,-4.944,3.503,1.956,-5.46,2.806,2.753,2.972,2.572,2.488,2.237,0.479,-3.098,-0.328
'0:00.070',-1.036,-5.981,-4.944,3.509,1.954,-5.462,2.808,2.756,2.974,2.575,2.491,2.237,0.478,-3.097,-0.329
'0:00.071',-1.039,-5.978,-4.939,3.509,1.95,-5.458,2.807,2.756,2.974,2.575,2.493,2.239,0.478,-3.087,-0.332
'0:00.072',-1.038,-5.982,-4.944,3.51,1.953,-5.463,2.801,2.749,2.967,2.57,2.49,2.239,0.478,-3.095,-0.33
'0:00.073',-1.038,-5.981,-4.944,3.51,1.953,-5.462,2.796,2.74,2.958,2.564,2.49,2.239,0.478,-3.098,-0.325
'0:00.074',-1.038,-5.976,-4.937,3.507,1.949,-5.456,2.796,2.736,2.954,2.561,2.492,2.241,0.478,-3.094,-0.324
'0:00.075',-1.034,-5.973,-4.939,3.503,1.952,-5.456,2.795,2.735,2.949,2.559,2.493,2.244,0.478,-3.095,-0.327
'0:00.076',-1.04,-5.984,-4.944,3.511,1.952,-5.463,2.793,2.731,2.941,2.555,2.49,2.243,0.477,-3.104,-0.324
'0:00.077',-1.05,-5.993,-4.943,3.521,1.946,-5.468,2.795,2.728,2.936,2.55,2.489,2.241,0.474,-3.116,-0.32
'0:00.078',-1.05,-5.987,-4.938,3.518,1.944,-5.462,2.795,2.725,2.933,2.547,2.492,2.245,0.475,-3.106,-0.319
'0:00.079',-1.046,-5.986,-4.938,3.516,1.946,-5.462,2.789,2.716,2.924,2.538,2.488,2.244,0.474,-3.092,-0.315
'0:00.080',-1.048,-5.986,-4.938,3.517,1.944,-5.461,2.784,2.707,2.914,2.529,2.482,2.237,0.47,-3.092,-0.313
'0:00.081',-1.046,-5.984,-4.938,3.515,1.946,-5.46,2.784,2.704,2.913,2.526,2.482,2.24,0.471,-3.095,-0.312
'0:00.082',-1.044,-5.985,-4.941,3.514,1.948,-5.463,2.783,2.704,2.909,2.523,2.482,2.244,0.472,-3.103,-0.309
'0:00.083',-1.044,-5.987,-4.942,3.516,1.948,-5.464,2.783,2.701,2.901,2.515,2.478,2.243,0.469,-3.106,-0.304
'0:00.084',-1.046,-5.989,-4.943,3.518,1.948,-5.465,2.784,2.697,2.894,2.509,2.473,2.24,0.465,-3.098,-0.298
'0:00.085',-1.053,-5.99,-4.937,3.522,1.942,-5.463,2.783,2.69,2.886,2.5,2.466,2.236,0.461,-3.098,-0.29
'0:00.086',-1.061,-5.995,-4.933,3.528,1.936,-5.463,2.78,2.68,2.874,2.488,2.46,2.232,0.457,-3.105,-0.291
'0:00.087',-1.058,-5.993,-4.934,3.526,1.938,-5.463,2.78,2.675,2.865,2.48,2.454,2.23,0.454,-3.103,-0.291
'0:00.088',-1.06,-5.992,-4.931,3.526,1.935,-5.462,2.78,2.668,2.856,2.47,2.447,2.228,0.448,-3.105,-0.285
'0:00.089',-1.073,-6,-4.927,3.537,1.927,-5.463,2.78,2.662,2.845,2.459,2.438,2.221,0.439,-3.109,-0.284
'0:00.090',-1.083,-6.006,-4.923,3.545,1.919,-5.465,2.781,2.659,2.835,2.445,2.428,2.216,0.433,-3.107,-0.277
'0:00.091',-1.081,-5.998,-4.917,3.539,1.918,-5.457,2.779,2.651,2.825,2.433,2.417,2.212,0.428,-3.106,-0.272
'0:00.092',-1.081,-5.997,-4.915,3.538,1.917,-5.455,2.776,2.643,2.818,2.425,2.412,2.208,0.425,-3.106,-0.27
'0:00.093',-1.089,-6.008,-4.918,3.549,1.915,-5.463,2.777,2.638,2.81,2.417,2.406,2.204,0.421,-3.115,-0.263
'0:00.094',-1.099,-6.018,-4.918,3.558,1.91,-5.468,2.777,2.63,2.8,2.406,2.396,2.2,0.415,-3.123,-0.261
'0:00.095',-1.102,-6.022,-4.92,3.562,1.909,-5.471,2.774,2.618,2.782,2.39,2.382,2.193,0.407,-3.125,-0.259
'0:00.096',-1.101,-6.018,-4.917,3.559,1.908,-5.466,2.773,2.612,2.772,2.379,2.373,2.188,0.4,-3.122,-0.254
'0:00.097',-1.104,-6.013,-4.909,3.558,1.902,-5.461,2.774,2.611,2.765,2.37,2.369,2.187,0.395,-3.115,-0.246
'0:00.098',-1.109,-6.016,-4.907,3.562,1.899,-5.461,2.773,2.603,2.755,2.36,2.363,2.181,0.39,-3.118,-0.24
'0:00.099',-1.116,-6.025,-4.908,3.571,1.895,-5.466,2.773,2.596,2.744,2.347,2.354,2.175,0.382,-3.127,-0.238
'0:00.100',-1.122,-6.029,-4.907,3.575,1.892,-5.468,2.772,2.585,2.728,2.33,2.343,2.168,0.372,-3.129,-0.231
'0:00.101',-1.127,-6.026,-4.899,3.576,1.887,-5.463,2.773,2.579,2.721,2.322,2.34,2.169,0.368,-3.116,-0.225
'0:00.102',-1.131,-6.032,-4.899,3.582,1.883,-5.465,2.774,2.576,2.716,2.315,2.333,2.163,0.363,-3.123,-0.229
'0:00.103',-1.133,-6.04,-4.907,3.587,1.887,-5.473,2.776,2.575,2.71,2.309,2.326,2.155,0.357,-3.135,-0.231
'0:00.104',-1.134,-6.046,-4.912,3.591,1.889,-5.479,2.776,2.571,2.703,2.303,2.32,2.154,0.353,-3.142,-0.224
'0:00.105',-1.141,-6.043,-4.902,3.592,1.879,-5.472,2.776,2.566,2.693,2.291,2.309,2.147,0.343,-3.142,-0.22
'0:00.106',-1.149,-6.038,-4.889,3.594,1.869,-5.463,2.78,2.564,2.688,2.284,2.304,2.145,0.338,-3.131,-0.217
'0:00.107',-1.153,-6.046,-4.892,3.599,1.869,-5.469,2.776,2.555,2.675,2.275,2.299,2.143,0.337,-3.135,-0.213
'0:00.108',-1.161,-6.056,-4.895,3.608,1.867,-5.476,2.772,2.545,2.665,2.261,2.291,2.136,0.331,-3.139,-0.211
'0:00.109',-1.165,-6.059,-4.893,3.612,1.863,-5.476,2.772,2.536,2.658,2.251,2.283,2.129,0.325,-3.138,-0.209
'0:00.110',-1.167,-6.061,-4.894,3.614,1.863,-5.477,2.769,2.529,2.646,2.24,2.275,2.125,0.32,-3.143,-0.203
'0:00.111',-1.161,-6.064,-4.902,3.612,1.871,-5.484,2.766,2.522,2.635,2.23,2.271,2.124,0.319,-3.148,-0.191
'0:00.112',-1.165,-6.072,-4.906,3.619,1.87,-5.489,2.763,2.513,2.625,2.22,2.261,2.119,0.315,-3.15,-0.185
'0:00.113',-1.182,-6.08,-4.897,3.631,1.857,-5.488,2.763,2.506,2.614,2.208,2.255,2.112,0.303,-3.145,-0.183
'0:00.114',-1.188,-6.079,-4.891,3.633,1.852,-5.485,2.762,2.497,2.603,2.198,2.249,2.107,0.297,-3.145,-0.179
'0:00.115',-1.192,-6.082,-4.89,3.636,1.849,-5.486,2.761,2.49,2.593,2.188,2.241,2.103,0.292,-3.152,-0.176
'0:00.116',-1.198,-6.085,-4.885,3.641,1.843,-5.484,2.762,2.487,2.585,2.181,2.236,2.101,0.288,-3.151,-0.174
'0:00.117',-1.202,-6.09,-4.888,3.645,1.843,-5.489,2.764,2.483,2.578,2.174,2.229,2.099,0.284,-3.156,-0.173
'0:00.118',-1.202,-6.094,-4.893,3.647,1.845,-5.493,2.764,2.477,2.567,2.162,2.222,2.095,0.279,-3.162,-0.168
'0:00.119',-1.204,-6.096,-4.891,3.65,1.843,-5.494,2.764,2.475,2.562,2.155,2.216,2.091,0.274,-3.162,-0.166
'0:00.120',-1.207,-6.1,-4.893,3.653,1.843,-5.496,2.764,2.468,2.552,2.145,2.208,2.086,0.268,-3.167,-0.165
'0:00.121',-1.215,-6.104,-4.889,3.659,1.837,-5.497,2.762,2.459,2.538,2.131,2.198,2.078,0.259,-3.162,-0.158
'0:00.122',-1.222,-6.106,-4.885,3.663,1.831,-5.495,2.764,2.458,2.533,2.123,2.192,2.074,0.253,-3.159,-0.155
'0:00.123',-1.22,-6.107,-4.886,3.663,1.833,-5.496,2.764,2.453,2.527,2.116,2.187,2.069,0.248,-3.158,-0.157
'0:00.124',-1.228,-6.111,-4.883,3.668,1.827,-5.497,2.765,2.451,2.523,2.11,2.182,2.064,0.242,-3.158,-0.155
'0:00.125',-1.229,-6.109,-4.88,3.669,1.825,-5.495,2.765,2.45,2.521,2.109,2.181,2.067,0.241,-3.163,-0.152
'0:00.126',-1.225,-6.109,-4.883,3.667,1.829,-5.496,2.764,2.447,2.517,2.106,2.179,2.067,0.241,-3.165,-0.147
'0:00.127',-1.232,-6.111,-4.878,3.671,1.823,-5.494,2.764,2.441,2.507,2.098,2.173,2.062,0.236,-3.167,-0.145
'0:00.128',-1.239,-6.112,-4.872,3.675,1.817,-5.492,2.76,2.432,2.498,2.091,2.168,2.059,0.234,-3.164,-0.143
'0:00.129',-1.242,-6.112,-4.87,3.676,1.813,-5.49,2.758,2.425,2.49,2.086,2.163,2.058,0.233,-3.167,-0.142
'0:00.130',-1.254,-6.119,-4.864,3.686,1.804,-5.492,2.757,2.423,2.487,2.083,2.159,2.058,0.228,-3.17,-0.139
'0:00.131',-1.265,-6.13,-4.864,3.697,1.8,-5.497,2.761,2.421,2.482,2.075,2.153,2.053,0.221,-3.175,-0.137
'0:00.132',-1.265,-6.13,-4.865,3.697,1.8,-5.497,2.761,2.417,2.474,2.066,2.145,2.048,0.216,-3.171,-0.13
'0:00.133',-1.268,-6.13,-4.862,3.699,1.796,-5.495,2.76,2.412,2.465,2.056,2.137,2.045,0.211,-3.166,-0.127
'0:00.134',-1.264,-6.128,-4.864,3.696,1.8,-5.496,2.76,2.408,2.457,2.046,2.132,2.043,0.209,-3.166,-0.128
'0:00.135',-1.26,-6.133,-4.873,3.696,1.806,-5.503,2.757,2.405,2.453,2.04,2.127,2.042,0.207,-3.168,-0.121
'0:00.136',-1.26,-6.141,-4.88,3.7,1.809,-5.51,2.758,2.403,2.446,2.034,2.122,2.038,0.204,-3.185,-0.118
'0:00.137',-1.264,-6.135,-4.872,3.699,1.804,-5.503,2.762,2.403,2.446,2.034,2.121,2.035,0.201,-3.177,-0.119
'0:00.138',-1.271,-6.138,-4.867,3.704,1.798,-5.502,2.765,2.403,2.447,2.034,2.119,2.033,0.197,-3.177,-0.117
'0:00.139',-1.267,-6.141,-4.873,3.704,1.802,-5.506,2.765,2.4,2.442,2.028,2.114,2.032,0.199,-3.183,-0.117
'0:00.140',-1.259,-6.138,-4.878,3.697,1.81,-5.508,2.761,2.396,2.436,2.021,2.109,2.029,0.199,-3.18,-0.117
'0:00.141',-1.262,-6.14,-4.877,3.7,1.807,-5.508,2.761,2.392,2.432,2.015,2.106,2.025,0.194,-3.183,-0.114
'0:00.142',-1.27,-6.138,-4.868,3.704,1.798,-5.503,2.763,2.391,2.431,2.013,2.102,2.023,0.19,-3.178,-0.11
'0:00.143',-1.282,-6.143,-4.861,3.712,1.79,-5.501,2.765,2.393,2.43,2.014,2.1,2.019,0.185,-3.185,-0.112
'0:00.144',-1.289,-6.143,-4.854,3.716,1.782,-5.498,2.766,2.392,2.429,2.012,2.098,2.018,0.182,-3.181,-0.112
'0:00.145',-1.286,-6.141,-4.854,3.713,1.784,-5.497,2.761,2.388,2.423,2.008,2.092,2.014,0.181,-3.175,-0.107
'0:00.146',-1.284,-6.146,-4.861,3.714,1.788,-5.503,2.757,2.381,2.416,2.002,2.09,2.012,0.181,-3.182,-0.107
'0:00.147',-1.286,-6.147,-4.861,3.716,1.788,-5.504,2.759,2.38,2.412,1.997,2.087,2.01,0.179,-3.183,-0.107
'0:00.148',-1.288,-6.153,-4.864,3.72,1.788,-5.508,2.757,2.375,2.405,1.99,2.082,2.007,0.178,-3.192,-0.102
'0:00.149',-1.289,-6.15,-4.861,3.719,1.786,-5.505,2.756,2.37,2.401,1.984,2.078,2.006,0.177,-3.19,-0.099
'0:00.150',-1.29,-6.142,-4.851,3.716,1.78,-5.497,2.758,2.374,2.401,1.984,2.076,2.005,0.173,-3.187,-0.104
'0:00.151',-1.29,-6.149,-4.857,3.719,1.784,-5.503,2.759,2.371,2.397,1.98,2.071,2.001,0.171,-3.193,-0.105
'0:00.152',-1.297,-6.146,-4.848,3.721,1.776,-5.497,2.762,2.37,2.397,1.98,2.071,2,0.168,-3.179,-0.1
'0:00.153',-1.302,-6.147,-4.846,3.724,1.772,-5.496,2.764,2.369,2.397,1.982,2.072,2.002,0.17,-3.183,-0.099
'0:00.154',-1.294,-6.149,-4.854,3.721,1.78,-5.5,2.761,2.367,2.396,1.98,2.068,2.001,0.171,-3.188,-0.098
'0:00.155',-1.286,-6.145,-4.859,3.715,1.786,-5.502,2.763,2.369,2.396,1.98,2.067,2.001,0.17,-3.18,-0.093
'0:00.156',-1.288,-6.154,-4.866,3.72,1.789,-5.51,2.764,2.369,2.393,1.976,2.063,1.998,0.17,-3.192,-0.095
'0:00.157',-1.29,-6.155,-4.864,3.722,1.786,-5.509,2.764,2.369,2.391,1.976,2.063,1.996,0.168,-3.192,-0.095
'0:00.158',-1.288,-6.154,-4.866,3.72,1.789,-5.51,2.764,2.367,2.393,1.978,2.067,1.998,0.169,-3.191,-0.092
'0:00.159',-1.293,-6.156,-4.862,3.724,1.784,-5.509,2.761,2.363,2.391,1.976,2.066,1.999,0.169,-3.186,-0.09
'0:00.160',-1.292,-6.149,-4.856,3.72,1.782,-5.503,2.76,2.358,2.387,1.972,2.064,1.998,0.169,-3.186,-0.092
'0:00.161',-1.296,-6.151,-4.854,3.723,1.779,-5.502,2.764,2.361,2.387,1.972,2.064,1.998,0.168,-3.188,-0.09
'0:00.162',-1.303,-6.152,-4.848,3.727,1.772,-5.5,2.765,2.366,2.389,1.976,2.067,2,0.167,-3.191,-0.096
'0:00.163',-1.294,-6.149,-4.854,3.721,1.78,-5.502,2.763,2.364,2.386,1.975,2.067,1.998,0.169,-3.196,-0.099
'0:00.164',-1.292,-6.15,-4.857,3.72,1.782,-5.503,2.761,2.365,2.387,1.974,2.064,1.996,0.167,-3.192,-0.093
'0:00.165',-1.296,-6.149,-4.851,3.722,1.777,-5.5,2.765,2.369,2.392,1.98,2.064,1.999,0.166,-3.191,-0.092
'0:00.166',-1.302,-6.15,-4.848,3.725,1.773,-5.498,2.771,2.374,2.396,1.983,2.067,2.001,0.164,-3.193,-0.093
'0:00.167',-1.302,-6.154,-4.851,3.728,1.774,-5.503,2.768,2.373,2.392,1.98,2.062,1.997,0.162,-3.199,-0.099
'0:00.168',-1.309,-6.157,-4.847,3.732,1.768,-5.502,2.765,2.372,2.388,1.978,2.061,1.996,0.16,-3.196,-0.097
'0:00.169',-1.308,-6.155,-4.846,3.731,1.769,-5.5,2.765,2.372,2.388,1.977,2.063,1.994,0.159,-3.197,-0.099
'0:00.170',-1.294,-6.15,-4.855,3.722,1.78,-5.503,2.761,2.368,2.385,1.976,2.061,1.994,0.16,-3.191,-0.098
'0:00.171',-1.295,-6.151,-4.856,3.723,1.78,-5.503,2.764,2.371,2.386,1.978,2.061,1.996,0.16,-3.187,-0.096
'0:00.172',-1.298,-6.159,-4.86,3.728,1.78,-5.51,2.764,2.367,2.385,1.976,2.058,1.994,0.159,-3.196,-0.097
'0:00.173',-1.298,-6.16,-4.862,3.728,1.782,-5.511,2.76,2.361,2.382,1.974,2.058,1.994,0.159,-3.201,-0.095
'0:00.174',-1.3,-6.16,-4.859,3.729,1.78,-5.509,2.757,2.362,2.385,1.978,2.062,1.994,0.162,-3.203,-0.098
'0:00.175',-1.304,-6.163,-4.859,3.733,1.776,-5.511,2.757,2.361,2.382,1.976,2.062,1.996,0.163,-3.201,-0.091
'0:00.176',-1.306,-6.168,-4.861,3.736,1.778,-5.514,2.762,2.361,2.381,1.974,2.061,1.998,0.162,-3.207,-0.089
'0:00.177',-1.304,-6.162,-4.857,3.732,1.776,-5.51,2.76,2.361,2.381,1.974,2.06,1.994,0.161,-3.2,-0.091
'0:00.178',-1.308,-6.159,-4.85,3.733,1.77,-5.504,2.76,2.362,2.381,1.976,2.062,1.995,0.161,-3.196,-0.094
'0:00.179',-1.315,-6.164,-4.848,3.739,1.766,-5.505,2.764,2.365,2.384,1.976,2.064,1.994,0.162,-3.201,-0.098
'0:00.180',-1.308,-6.162,-4.853,3.735,1.772,-5.506,2.761,2.359,2.38,1.97,2.058,1.992,0.161,-3.199,-0.09
'0:00.181',-1.302,-6.163,-4.861,3.732,1.778,-5.512,2.763,2.358,2.38,1.968,2.059,1.994,0.161,-3.2,-0.089
'0:00.182',-1.302,-6.159,-4.856,3.73,1.776,-5.506,2.764,2.362,2.382,1.97,2.058,1.994,0.157,-3.192,-0.095
'0:00.183',-1.302,-6.156,-4.854,3.728,1.776,-5.505,2.763,2.362,2.381,1.968,2.055,1.992,0.155,-3.196,-0.094
'0:00.184',-1.304,-6.154,-4.848,3.728,1.772,-5.501,2.762,2.362,2.381,1.97,2.055,1.991,0.155,-3.196,-0.095
'0:00.185',-1.304,-6.151,-4.846,3.727,1.771,-5.498,2.762,2.363,2.381,1.972,2.055,1.992,0.155,-3.188,-0.094
'0:00.186',-1.302,-6.155,-4.852,3.728,1.774,-5.503,2.762,2.362,2.379,1.97,2.057,1.992,0.157,-3.193,-0.093
'0:00.187',-1.303,-6.151,-4.848,3.727,1.772,-5.499,2.763,2.362,2.381,1.974,2.057,1.992,0.156,-3.192,-0.096
'0:00.188',-1.308,-6.157,-4.85,3.732,1.771,-5.503,2.767,2.362,2.381,1.974,2.055,1.992,0.154,-3.204,-0.095
